ID,Is_Lead
9AVBPCUN,0.05491907
EZYK55RU,0.04978733
XLUTOAMB,0.106284924
DWU7CKFE,0.25145528
D6DQQIBU,0.47209245
QHQJZFZU,0.6000594
YP9SF5M4,0.05495383
VMYWFYEL,0.8912825
4XPSMAPQ,0.052497752
FKF7TQWV,0.40043765
FFSKJ4PJ,0.15279281
5UTEZSAB,0.02728758
5NKBKDHR,0.2253798
N3UXDVTF,0.8571344
5OY8PVUA,0.0892562
RSDW4ASM,0.032523617
LH8H3PTS,0.99405503
CSSGZP9Q,0.048474006
SKHABGYI,0.051758103
GFNPT3NG,0.072127745
CBKXYPE7,0.18550226
QGXXYFWE,0.31733227
DTLXTDMB,0.2950431
XQU9XWRT,0.028306236
NZMD3FOP,0.05094428
YHJCEHBM,0.3703464
P8Q24VFD,0.07608205
IMF54OGD,0.12446916
QXTFTJZR,0.15392521
RMBIAZPU,0.40724102
9VCZ5LPR,0.052608438
GSYBHMCW,0.03525452
X7C7Z2C3,0.033036407
FPUWSRYS,0.047563046
XPMQAAKG,0.07412576
EQ3C2DDV,0.1615184
WBBAFNBP,0.9943693
FYH9BSDA,0.21924393
JWNYLDQ2,0.06076847
OWYEXKMJ,0.2031219
PGE7SYWG,0.058004133
6S8GNM6C,0.0678356
EVGXQGGW,0.039126765
G3RBZKVF,0.025677351
WPRYJTHH,0.27416673
6PMYO4NW,0.05065348
4DPCCOT4,0.084627114
EVHK3KNC,0.054869533
C25XPJHR,0.021271512
MRAIW8WJ,0.04946052
FRHEUMRV,0.03079721
TDF6TDHD,0.07215167
MG2YF6UW,0.8599899
7GX9RWEC,0.16458316
6LM5QANA,0.89225155
J3DBQUJR,0.087220885
2O4EUQUG,0.2728365
COA38OVH,0.19511361
NUEETDF8,0.050002936
BP3FKBPZ,0.56134915
EEG8PEV4,0.06122668
G7JWN6JV,0.29917195
ESSIGXVU,0.024531337
8W6YED3T,0.0620818
TNCPHB6Z,0.21098249
SD3MES8O,0.050961386
3C3FBK8X,0.068342
WUMUDSST,0.096299626
4DWPAOIX,0.05864634
5PRTDKXK,0.29053423
HVOBOSSI,0.16539256
4WTK9RBR,0.1857137
FEAFI9GC,0.06973498
EKN8UCSW,0.84532076
LEWKD4PA,0.5631721
B9JENQDR,0.040750884
BGVQQ2QF,0.549285
SKA2MXXX,0.78606933
BRGRQGCV,0.13261089
FZDUYUZS,0.32054257
STHZCZMQ,0.05279694
AGWQXYSK,0.05528679
ZMXBDAFI,0.02341573
7HUWEUJO,0.05240999
RNPTWY6J,0.046039525
D63CE4JE,0.21281627
JWPYWNEU,0.048692867
CLU9WQQT,0.15643534
NR5WGFN3,0.048193444
F8TSYPVA,0.024407757
QP2KV4CW,0.051050432
GYKEBWCJ,0.11748764
F9S9YZME,0.09817492
N24NSEQJ,0.3379508
IDFGBLIU,0.82021576
FBOGFQFB,0.48856884
4VB7NFVX,0.025312059
R4I3U6WD,0.0519996
HNZWV5EM,0.41194415
UNFYHUVP,0.053148948
GJTTIERJ,0.11393247
5MAVNMJX,0.05281909
JZ4ZRZTA,0.048608597
8NG6UC8R,0.052732047
K9OYK83E,0.9947856
RB65FVXC,0.7014796
D2YB7S8P,0.09413286
9PFZ8GSE,0.05249072
KE9JE458,0.07360918
VO5TK8FH,0.050157618
RVXXEWTK,0.26182726
MS2BW42V,0.8268698
IZ2WTEUM,0.080190755
HFSBB5OA,0.31111038
I45PNTSC,0.11669467
AT8BBNEH,0.054387253
LGMCRTXE,0.18123767
FLHARRYM,0.076005176
D7SKYGEU,0.05246378
CDVFVZN7,0.03819605
CEWLRR8Y,0.056518976
LUCZHK3E,0.19469114
CXJPU8PX,0.05365254
EEZE8GXQ,0.21922335
JTGIKBCV,0.05391882
CJHYZVAV,0.5086084
BSZZU2BK,0.28144288
KSKVJWTS,0.07098795
N9BANBOO,0.38178274
X4KLM3YU,0.05178437
CYFJBWNG,0.041471086
JOUCPG5U,0.067325145
GQSWAG6M,0.05557097
7DQEOUAG,0.844595
HA7JKNHG,0.05584383
FF7MPYXR,0.08801904
YMS7QOAS,0.81430936
DJ43FJEN,0.83688426
9G7CGD3C,0.052258756
DYBXGBFU,0.8393966
FJU3EAS5,0.160745
2X4WKSFP,0.12388752
BUHDYYGL,0.04644336
QWWFB53L,0.16674574
4DIOJQQX,0.05142656
IQDNORWY,0.58924156
MKXO7DVG,0.06494191
NIRZ4HID,0.52305394
5CSV6TOA,0.048348278
9SP9SJJE,0.245776
GQ7VMAJN,0.3912738
VSJHZY3Q,0.086026736
BBHTJLPQ,0.09791616
Q3STKNUB,0.2553439
RX7XF57H,0.051363118
2AYJMXM2,0.050815888
XS3Q7AZR,0.14136957
NTFACGEL,0.34638593
JRXVV5GJ,0.16995566
TPSEHTTQ,0.05425192
VNORJUB2,0.069677405
UPNEWLXW,0.069067754
ZFRVI2UZ,0.23015882
DAD4EMXW,0.06863111
LUVNAEPN,0.04688453
KUKPJIXJ,0.8093321
EFFMCIMW,0.068504274
G8GN4JNV,0.050198458
F6YE3HVL,0.059080537
NXDXBMBF,0.05823754
MHSJQ4JV,0.8069213
ZV5H4FDP,0.11207321
SXHNHYFX,0.19661917
FFHSRPBN,0.05302657
Z2VJAMOW,0.15103126
HNS3R3D5,0.81748265
QADPUPRH,0.07308178
C6WQT4RX,0.07577752
56WAN93C,0.1332999
NRPPMJWP,0.9261501
XJFB5B9W,0.17278272
3BQVCYAE,0.24754786
EINEPRYC,0.08380902
CFEXBQSJ,0.8520404
SKAFGCWQ,0.2073153
GU8ONBGT,0.44039345
M9AFNCEQ,0.05870641
UUFE3JAX,0.87583905
PT59Y8HN,0.37227896
ARAZ5ZVL,0.11456704
PVNZKRS2,0.10276212
JPRR3MJX,0.48632848
EXZFCXZP,0.19143793
SDVPTGTB,0.033792924
EIJIAREQ,0.09863032
3BAYEXZC,0.07945466
MHNGXLNY,0.19139911
DCXCPZVX,0.25713187
GY3GGMD6,0.38943523
ZC6SSPYK,0.31095934
XNOFGM36,0.34027198
BKAUTCVF,0.16435324
QCJLXDJ8,0.049535688
UGYADX5L,0.54859537
GGFGJNYK,0.031654622
CELABZOL,0.828428
EGEBKGVH,0.8053783
OXWWZMVZ,0.80675626
YLUDZJQB,0.28367305
KPSVKJBB,0.1457907
QUBAWSUU,0.22579409
C2IB9QPQ,0.07956508
GEDNUQUA,0.080370545
XBSA5NGK,0.30000895
HXXI4BN2,0.98187894
JMOTEOOJ,0.052532103
EQQSMGXD,0.36547136
WRPD2HMF,0.72277045
4C7CY3ER,0.30331087
EAYJ4OJF,0.050938
2MEMZBBY,0.41729435
NX428PF5,0.04653406
XYQ4HMEE,0.45950735
74QHCPOR,0.19292504
6CZVKQTC,0.03592878
LKI8SIWO,0.8776671
E7SJU7FV,0.80225265
JRTVTWUY,0.03499255
EXQSXAHB,0.1830309
DAVGFGE3,0.09006206
NDYNMDUS,0.573506
HCJYF2QZ,0.110610895
MYGFN2IW,0.04373253
SOGYHWEX,0.1867548
XRDU4PBA,0.20215113
BUGVH4DZ,0.09140818
JNNEZCBB,0.3390427
5FKFGIZC,0.16069672
NUEGYUGH,0.07242042
ABFQUVTA,0.058975134
WMWAQLVG,0.21740323
IYVVBXWR,0.176879
NREVGZLT,0.12014384
U3BH4IY4,0.8439613
EFMRYVOU,0.39123487
JYP6C5FS,0.44639736
KEPXCN2O,0.052129436
INAKY9RK,0.09008809
CWFCD2XN,0.83015746
DAJT6YYA,0.05480855
XV2WQ7GY,0.050317038
JWVNPODL,0.45279592
H5KVKZQY,0.43022978
HFSJS8WA,0.8683746
JE2Q5DCN,0.046315886
WFGZQVVN,0.45057794
DX8A78IA,0.050491683
LHDE2QJC,0.054854263
27WCHANV,0.27368864
NGDJFWPK,0.025276853
9AFT9Z67,0.048730478
8XMAYA7Z,0.86895436
T5TGKHOM,0.17156065
KNUQEVWC,0.14867564
DIFJFDR7,0.06464824
XKAB9QYG,0.052429218
CU7WX4M2,0.5579377
TUFWHICI,0.85660154
CSUXS6UC,0.052662898
HEUYOQJS,0.05667322
ZXHATVUN,0.09276534
KWR4BJAI,0.13925698
F7RZRQVW,0.056632757
JUJWCYPP,0.020822711
2P8MMC3U,0.46642807
EBV3ROLX,0.06477829
FB33CRMM,0.044741735
8AXBJ3ZN,0.050046932
SZHWFXMQ,0.26064274
NJYNANBT,0.049719956
F2DZBV9E,0.22452845
MWHOTDGD,0.4871895
JKGQ6Q59,0.0572372
4F4UVPIS,0.8507084
KDBEZB4W,0.09971878
4IUEVZR6,0.1916705
CKDLDGBK,0.08870501
BMBMKLO5,0.8550058
L2DWAWQ8,0.8047798
UYXLWIRP,0.056728043
FIIFQK7R,0.10728306
TBMUHP5Y,0.18904108
ACKAWX6A,0.4015144
ZWGMQZGS,0.058400735
NYCJAH9H,0.07296206
3R3Q7LQU,0.9954259
NIBKBT5J,0.20618162
N9TMNZFO,0.09270765
TURJYWRJ,0.09101555
7M579PSP,0.053742833
6WSQZRZD,0.5031319
6P5GXEAY,0.25196126
DIRV6QNM,0.05657759
DKYWNCLE,0.046983648
R4MRAHPP,0.06661491
EKYVSQ5T,0.07692387
N4BRANZJ,0.53933924
BUXRZYW4,0.28978595
A6BSMDIU,0.05407768
G7LVRCOZ,0.093418255
XKWQPGCN,0.21268159
WXCVPZVR,0.050815888
QWT7FVWQ,0.36527127
UESNISUC,0.02147978
U96QQDMA,0.07980591
KGKRLGHN,0.4882145
B48AAWO4,0.08605248
4KDFRJTQ,0.9962214
V99WB3MP,0.10447469
9USF3V2T,0.13161719
8TTBHDWW,0.022180313
44NXV522,0.035371955
GUVTVHVA,0.049688835
FNMYKXQ8,0.119346544
AMM2AUGN,0.05544507
HNBGGECH,0.5359953
IAKCCEQE,0.85889053
TXHYU53A,0.05174354
J9TVCS4P,0.031852707
PQFG7RVU,0.84705836
E4XHEY5M,0.3248843
ZGXJAJHD,0.0621969
SF3U5N9N,0.83811384
GQAW8GKJ,0.055012178
BSYAT4Q6,0.83306813
MEMAFSXY,0.056932133
65RFJYZA,0.051307254
SPFVIIHP,0.05473874
7JYEFUQQ,0.07618909
XNZB34YR,0.12727503
WZBGLHSP,0.27924255
87GW5R2B,0.1196249
FEPZABDS,0.05220038
JNF4M6HC,0.024539005
BVCDEFKW,0.8594617
J3ZWSXCO,0.025024252
YBLEGRSE,0.07530288
WTF8P7V8,0.8596491
ABIYRCGE,0.055488303
KNMYXLRC,0.050016586
CFVLZIN7,0.049919363
K47UMJDR,0.8679206
2RDRCURM,0.60894877
N4HKJDBX,0.052968077
WGGRDUJM,0.108927876
6R8SWNWL,0.061384894
MB5EVGMF,0.8383019
4XMAPD2C,0.056142114
B382IJYT,0.070159405
AZIXBJDW,0.3146976
FJSWUU3X,0.2745161
TMB7UW6N,0.8270182
BEGGFDCW,0.20395418
TVJPH4BN,0.818844
9FSPZ5WG,0.37217867
KOBVJ9DT,0.051726084
2VCDTZKX,0.24948251
JDTSV7UJ,0.4138453
MHVNW7PC,0.99221873
WSGMINXL,0.8336437
BAGZCANC,0.06436293
QU6LRB7T,0.020861981
77MMC3ZJ,0.3739116
HQKV8JZH,0.05203464
RU843WAT,0.18067718
3PRFSYJP,0.056767862
FZR8DAAY,0.4007996
BKBEQ7EH,0.10438323
BMBYJTCF,0.03360093
9F3JS3SS,0.05475525
LNTHB8EC,0.03494308
2NOO8MXG,0.8675099
FVEDRPAS,0.42581663
C4UMWDFD,0.2780861
XMHRUSX7,0.8609157
VJMAGUNE,0.09952437
D3CYVWRZ,0.050202463
3CWZG8YW,0.056728043
7GW8HWJB,0.36601797
JEPSMPY6,0.18451054
BFOWNRPA,0.07945066
J2AGEJWO,0.045547247
ASM8RE94,0.058351398
TLZ5WSBY,0.05939523
SWFQFAFE,0.1362636
FGBY3BM3,0.8816514
CA5MVMTK,0.1491141
76O7BYB3,0.12509495
I8I4UQQ2,0.120664574
8Q4FXOQI,0.08237113
7N8S8RVP,0.030957585
JMNT6HKQ,0.027773043
4AQYP6T4,0.94308835
CCVEYPDT,0.7897491
NEZUZXSE,0.051866017
ZYRBHE5X,0.062366057
BTHUEGSL,0.8301882
QUVYSJKC,0.3723921
SXNBY7P8,0.023913844
QCWOXVDT,0.55251974
SDBKBFUC,0.028155427
N3HQXP93,0.058593497
FJF2R559,0.106823735
DX2NSTRC,0.66723377
B7S5FXNB,0.051377255
FZNCCJS5,0.9849525
MFWRUU8O,0.03464603
KCKK5NAN,0.62069494
WLY7WNSY,0.84284943
TV7JSWHS,0.056016672
WEFRAEUB,0.14992598
WQKVFKYX,0.57345307
LDCWXFZR,0.19331573
7WYKPTE4,0.98420554
VXJR9OHG,0.053708214
DGBWPXE4,0.056314874
WOBGZCHF,0.4371702
GM5ZLTAD,0.050412152
EEYQ92WM,0.51790714
A9QTKLTQ,0.2515337
EVRYFMM5,0.036104057
HZT7GMIB,0.052393958
VQPBAQMK,0.10231403
HFBOEXFJ,0.05398867
MXGYNVZB,0.056713756
M9KP7EQW,0.07044456
M8PSGEVT,0.0553346
8YJWOC4T,0.5002091
W7DPYWKU,0.066649914
HSESPJWF,0.28389323
AUUETMSE,0.2808791
EIBVIG5Z,0.27782854
AHLQFSXG,0.059909105
C6VMEVM9,0.08564891
JGRVWRRF,0.057269562
3EGEKWHW,0.21641354
N4X6DSFX,0.12993711
FKK9S25E,0.050423615
RZTPYTEW,0.19207183
JNEWQFNU,0.14901266
AUQJSUGZ,0.32364455
HUVXAHJI,0.23804969
V4TNVMQA,0.06859336
R9W4YUP6,0.054877758
SJVU6JTU,0.054126948
6Y8QBWPR,0.20671844
LQMX2YPW,0.051346704
JAHLSX5B,0.03844559
79ARKMPK,0.8733535
RCU9KEFC,0.052273087
IGTEJF6Z,0.052532103
MWCTTZKD,0.051997792
CTHTL8KP,0.09054143
BZHHVRK6,0.18689322
VMTNCLZT,0.07015743
QN7EONYV,0.4775575
3M3TQVJB,0.5007189
KRGBGRU4,0.04875022
KD8DRTPQ,0.091355465
OJAHSFEI,0.23049065
A5WDUTPR,0.17185448
LRHVBP6H,0.08550188
G8AFNBV3,0.023765378
G9MPN3TN,0.19617249
NVMUEXZS,0.09334867
KHY39N7W,0.11520828
UDFHXSNF,0.88630986
C4UHSO4M,0.35680804
KF8AQSMN,0.05503453
K72DSIY8,0.4355426
6PQT2YFR,0.05130068
M3X5VR2A,0.035046563
U5M6GKM7,0.18069902
BRYAIT3P,0.090459585
TEVB5SKJ,0.36712053
B8SQBSVB,0.10018984
5VSQVPCD,0.17441007
ARUFAQUG,0.038125534
BSEBPB5B,0.049627747
EQOHOMQT,0.025337324
H65H9VAB,0.1203168
8BFKOWDE,0.8307214
2JVZ5ZND,0.21712898
37UPT2GG,0.080264226
PW4FQ6CY,0.052007515
GWZ4KHC5,0.11802932
X3A32ZZF,0.07565595
CGSBXAKR,0.024369255
7Q42UYDY,0.07761308
9GA7NGKE,0.07288477
G4DBSQT5,0.05348391
XJYQYVGA,0.25606325
84OKFQHS,0.12815997
BX8KYC5S,0.06898727
CHH2S35Z,0.8583836
7XFS9HEX,0.20775837
FBQGRLNV,0.030517673
2TTGLFLQ,0.05503413
2WRIMONC,0.06891669
CJBRGWGN,0.24906297
HANH6YZP,0.18077137
4KPA4YHR,0.453705
DFPII22O,0.03835047
EJUUMWPQ,0.052723497
NNDUP9EE,0.051476847
CB5TGLCW,0.88958436
EUIWEHP4,0.26959994
IBV4SSPJ,0.05121248
PUXVSVTQ,0.20538993
LCKPRODK,0.13430275
XNRC4VHE,0.08935411
7OK937XC,0.5455981
ZZGRDMI9,0.08476808
5N2Z7YLL,0.021407122
K5EG5AHN,0.053570308
RGMTYHIQ,0.029514365
KR8BXBYI,0.06619223
KCFYYRC4,0.10006641
GHDVHBYI,0.05421116
Z5KN8VUG,0.8356231
GD6KQJZ6,0.043504145
VDU6B9FP,0.05028071
5RBD9D3D,0.056487367
BDQMQUCX,0.07861034
HHAY4EQP,0.7461515
XITEYKTK,0.025548862
A5CGK77N,0.056932133
FQVWNCGS,0.099183425
DMTN958M,0.055383053
CJB3RDDP,0.15986814
M7M3ZD4W,0.055533707
FFH5XEUC,0.5580905
DRMDQNWQ,0.053068966
JYKXFWX3,0.035343
LVFJPUDN,0.03585014
MEKQ7GCG,0.22391509
BSXVJKHS,0.04961738
H6BB5R3Z,0.050568823
RRTQIQJC,0.14714533
JIFBAYCB,0.03226605
AV2JZRVT,0.14692587
3EJZUSRJ,0.048410777
KCPF5JAF,0.022791004
XQKVPKM6,0.39916527
JOCDNXXF,0.2142161
I9WJA6JF,0.06001666
9RSAUUPH,0.04281685
P36MMR7X,0.048395406
CARDYWPM,0.043881513
BCG8TQNU,0.8507234
IVVD5SDI,0.049177535
KHUDKRPY,0.08471043
CZWXZC96,0.053130496
GBDWHKPZ,0.12945594
EM6INKA7,0.046315886
HCFX8ED7,0.0942998
EWVEGMSZ,0.050232958
TLMU4IA9,0.08135533
NHA4TOFK,0.053162113
P3FDRZXZ,0.36928904
HE6MSALD,0.08885647
FJFLVDDU,0.023765378
XKAQ5I8F,0.27057233
R2WQJLUY,0.05682146
ARKM4WXM,0.20401837
N8EGFHYY,0.10646503
EIZWMHTJ,0.092267044
MHXS3PMC,0.04785868
DYXCPZQY,0.82575613
EOFH3KXX,0.07222634
MONOOTVT,0.4406336
YHBKXDXX,0.05069475
VUXK7TAA,0.26060888
CVZBBQVV,0.026615217
2EGUR28K,0.8357418
RZJLGYYY,0.06014587
HAEGBJQZ,0.05308302
LB4UJNDU,0.3536308
UAFJCYPO,0.08696125
6CFWA3NW,0.2272396
9VUKGTAI,0.024993615
WGU24R2Q,0.3589519
NUWD3FAY,0.04860907
2FB8VYNF,0.8173072
G8S5JR7U,0.0703283
E7GADWU6,0.7843262
QGVKWG2W,0.05006356
NRPYAN2I,0.05227263
LB9ZPNBY,0.05095418
KBUU9GTF,0.35790396
KTDHZXB8,0.0413964
CCERCB6H,0.051973376
NMJN8TQV,0.063564666
KHXJYMEI,0.02802366
C72RZOYA,0.050066397
DMJ9T46J,0.06863651
HLWMKRRA,0.86418253
QKFPXRFV,0.025312059
8QZNJIDP,0.2726413
XVPTR2AY,0.022960907
4VX8DC5R,0.47804058
MA8SO4SK,0.0915527
JMPKZWTU,0.10956971
BQL8ZKNW,0.07943788
3W9NM8ZH,0.05465005
ERXQJFCE,0.059283577
DRHQTRDS,0.055210777
JYSJGDDN,0.05131703
XW6BJF7L,0.8547441
MJ27JAKH,0.049917307
QBXUNKWA,0.050609946
NMWZTIEH,0.22609794
CQJBIP99,0.042240344
MGAK3GXZ,0.17872019
L6CSN3BB,0.37880775
WREQBSUI,0.05079807
E2WGCUPA,0.04373253
8M2YTHRZ,0.8753877
F4JEQKNU,0.06121957
3IDP22GW,0.06953195
XAMJRCYU,0.25044906
DTER2R7D,0.3997253
I98Z8HNE,0.89841485
HR5XBJVM,0.1398917
YGZTMGB7,0.8208885
PSBOHVNJ,0.07409777
8QUFXEMA,0.053286206
KMGBZNCA,0.12347592
7ERZDEMI,0.05395988
GNLWEDZP,0.19938111
SPQEDCOU,0.024010628
NSQ4RKNO,0.054519266
DCV7CJDQ,0.17634265
5NYXHRMH,0.44391432
CRCXSST6,0.057321034
ACRPCPRE,0.05034156
DD8T2DRC,0.022943988
52MTEBDZ,0.11450496
P2PWARDS,0.7447403
AWAJBXLB,0.04889675
CRA6MEMV,0.05715573
7ASYXE6A,0.16456719
6HBRAE9M,0.83208656
URKOW8RA,0.54675305
MBHGUV56,0.049575057
6BRMRNTO,0.037697688
2QQGUDAK,0.4154755
EDZUZTOB,0.055579945
KWCTLHMC,0.21992514
MPAYJAXN,0.4420065
H3MXHXJO,0.024167877
SQTKLMAI,0.4991993
NBOOLRF5,0.071511626
MBXRFCTT,0.87767786
NMMPZMNA,0.80965173
AMW6NJCF,0.40239793
6CHFWCCQ,0.89251876
BSKFYPCC,0.068342
KGN8GHKZ,0.08111234
HBJBJHOK,0.5252991
IJNW95EO,0.051264983
4N34ZZRA,0.05345452
6WKTEOFZ,0.052746613
FX94RDNW,0.05004863
KS4JBTL6,0.990299
FJAVTJS7,0.065888666
UPQEVVMU,0.2633393
CRZB4ZGB,0.050237417
JYJRVZTT,0.26696357
KQK8S8CG,0.8433162
JFRO8OTN,0.045897346
2BLTXHSB,0.049535688
BZHZVPKC,0.029932024
GE4VFAJH,0.79551274
MADCDZES,0.056566875
D7YPJDAK,0.027462723
EAVAMG2B,0.047123056
9BJB9WNR,0.40118575
3TLLGKJA,0.29982972
F62R3PGZ,0.026249535
68WEXKVB,0.02266901
JXR5N7CH,0.23183613
L7I6EJMW,0.17675461
TRILX8QT,0.070205584
CQSTKDUX,0.06899476
AQKGFEZB,0.15582901
SAVZ56EA,0.08244186
VGRHH5BK,0.053742833
GTCDNMBF,0.22611564
XVMJMPCD,0.048740856
CKFQQNDA,0.018630823
QDHHEHWA,0.10466375
H6SXNKC7,0.07182338
E2JAMLQP,0.053962022
XZMGB5FR,0.4921172
EMABPFPH,0.05578405
KBGBNFWA,0.98972696
IGFPECKT,0.0657777
KQUOKKT7,0.059730243
RBOQSGHA,0.101107776
X22A8KUZ,0.47002298
WB2SVZPT,0.77202165
DIFQVALO,0.4900615
QHHZBBMU,0.8447881
SJT5VHTP,0.3448181
O9FMB7MX,0.049597505
LDCJ5GBW,0.050851967
MOSXMCCN,0.83823436
FX3L4S6Z,0.22110435
HCCSVCEP,0.027045695
FDZXYMRH,0.3097328
LXEQHH2D,0.038965203
6HA3NXDS,0.080508016
68PYT3CF,0.0591109
VE4UYZTU,0.26949316
FRDT2DBR,0.12446706
GSD6VHA2,0.020344125
AMKSWFDH,0.24913493
XRYP3VYK,0.27144352
XIFVSSV6,0.048280794
W4RJBEBS,0.27852145
5SUTW9QL,0.04350359
FAHIFIFF,0.08418393
4ZR2TMOA,0.05503413
EZBSYWQU,0.036692787
FSCMUMLE,0.052051883
2LSC8W9Z,0.7772465
6RPGHRCA,0.05684245
CDX3MIHD,0.10457795
KJJHZMNJ,0.04170478
HABY38BN,0.33635443
X5ELUSJE,0.18203688
ZJTTQEEL,0.46166223
MHUC5RGD,0.34995311
NCWSS9X9,0.19847363
IMNXDL3Z,0.8617668
BTXMKNZR,0.099315204
RXY2YNXP,0.05450554
MWBFFQS8,0.1016086
XRQHD9HF,0.6135502
JDCPVCYR,0.052181188
8SKL8H7A,0.066304244
JYNRYFMJ,0.105350874
LBEENGGK,0.23056582
6CP6PTHP,0.500447
JZPNE5IC,0.05203464
EXG8YGY8,0.148663
G9IKZ7ZM,0.031445332
NRFCEPWB,0.16133282
KIO6ET4Y,0.06800349
C2V7HUFW,0.28921604
JMQ8HXVX,0.12294194
DZHFMHDP,0.07629593
DJYJX2LQ,0.053998683
DZXQUWMJ,0.50178564
B9PYFTEG,0.7829181
BYZM6IJU,0.03409101
OX8QRYTC,0.03424948
DPRMUEJH,0.056318246
F7VJVTPC,0.06900454
FBFSXNKI,0.04597857
NDJKC9JU,0.06383552
GXCMF6SK,0.078351974
MZKVMMS4,0.05892586
5CKXZQV6,0.29900616
BVVTQ46L,0.26168832
XYBBBVVF,0.87486553
LKJUDPFW,0.8621843
FIBAXTSJ,0.35451242
PX4ZNEC8,0.12940453
PASZ3TZA,0.05246378
56JJFDR2,0.06976354
DAUEAXV9,0.1970581
GT3SHMCU,0.23628348
JMWTNUDB,0.060099132
VWAFGRYE,0.04752867
IZOUQCSK,0.5189872
25OTR6YQ,0.042022932
6CCREH8G,0.05536559
B7D5YXOD,0.4355426
VV4TJS8A,0.61264586
KHSDJXWT,0.05840266
YRNP87NE,0.8355762
6WKPH9E9,0.08404711
JQSXEBGA,0.06245196
DLGVXWHS,0.07217173
K75U5YXV,0.056728043
GODZSYEN,0.26308787
D4WQ5JRA,0.10158997
8W387TWK,0.40571025
F4KMX5QM,0.17834985
NPYQKCC5,0.055124383
Z7XYQHLH,0.039534524
JCYZJMYR,0.037732888
9HPHCGHS,0.05079031
AG8YSH4M,0.096208096
DAZOP4BA,0.052808903
CV8IK8X9,0.044936903
TWNNJKBX,0.5745863
3WBWV7EX,0.0527919
NUKBFHG8,0.10317712
FPQKCEDO,0.26822102
AYHPAVUH,0.19814493
IYNZOF6K,0.053407993
8JGJ8TVA,0.8511199
BGGHCJ2P,0.83516103
29PCFKCG,0.025157204
VYSFNL5P,0.27548572
DPGKPM5P,0.051297776
N9VIFMHZ,0.47645792
FJHKOSSH,0.42293066
BM7QTWXD,0.36809117
JEAWZGY5,0.525021
AMXVPAQW,0.049119562
6NPMVNPP,0.18577299
V6KDRPBY,0.18350266
B4MCCVVO,0.8817244
69XKCPBC,0.04559831
YCBHDT5P,0.079246774
VCGGAILJ,0.8249962
YENZ8DFZ,0.04813937
ZRXFGXH6,0.38653746
ZUSVDUE3,0.055013157
Q4GJCUZP,0.055750474
HVPZITBN,0.83787394
F9BRWDRG,0.4815624
DG5XRYOJ,0.05623736
F2GGTCD2,0.8388697
APW7EQTP,0.9813447
T9RBWPTW,0.04943235
TUVMYNMQ,0.079918526
XYFX5WQL,0.067813344
WDRGMKSE,0.15135595
FEUQUMOI,0.20648476
7HXMUQTC,0.038431015
EYWCWLXM,0.21908197
FMNZQTSX,0.3007131
BALUUQAP,0.20736456
6CET7BJA,0.06755639
SZGF26YZ,0.7625259
PBYPIG2U,0.38490435
HS2MGMPK,0.7843663
PEYRJZQS,0.47292942
UWRBD62Q,0.087989636
C5JNWH79,0.051396795
J3NTGAHU,0.22544901
PXJSBUVP,0.8665099
3KE3EEGT,0.15975972
YH7DFAZY,0.05116108
HDOSTZHZ,0.079045475
BNFYTZMZ,0.10607631
2RJYTKGU,0.3672792
ANHPQKSA,0.049857866
NKDVIVLJ,0.3823901
3QGPNTBL,0.339001
P72BNE2P,0.1580676
ZJG2HC8M,0.05934528
BEWTRHJ7,0.046929725
CNXM8JVN,0.12726808
H7JTSSBU,0.069786094
VXWWRDEP,0.056873586
BBWDVHAS,0.053397544
QWDRBX9N,0.56691605
YXE7PFNK,0.047666278
EQT5X3B5,0.052412312
QPTX8DTC,0.105926655
AUYCFK9W,0.051671114
MUJZNZES,0.031921003
9ASTPH95,0.25927553
EATSKUUH,0.025776494
EEEZMHXQ,0.05687937
FGCP2LEE,0.053280782
BDJWIXPB,0.061628956
LV9HNTOO,0.06021378
AID8MGQG,0.100481935
LW8F5VYJ,0.021271512
VKZHTVNE,0.039326612
AENWPXT6,0.19215414
CVTRZN5P,0.88937336
2MXUF8MT,0.0911547
HEKVEQXU,0.44992587
IZKSKMWB,0.22453703
FK39K5PH,0.21959348
2QHTYUYB,0.050994538
FPRSBK89,0.99331653
5S2GPQID,0.04868293
GACQR6R7,0.8401665
ULZYVWRZ,0.05852989
WAL6YFUQ,0.05119791
PN54KVRS,0.08159382
AA8IYUDI,0.54982865
KF4WHA9U,0.057579163
4WORCJX4,0.11938099
TKACKRFV,0.049423423
PK6MDGNH,0.10008616
KFYJV3SS,0.788913
GEORLUUU,0.057137083
7KHBEGWB,0.20558406
RYD8SLEN,0.05141951
XQ2BEXRO,0.3983398
HJ86CW9Y,0.056991953
CYLS7DNT,0.045604337
KFSQV3NH,0.048183255
FRKGHCPT,0.15965049
KYKABEVM,0.8458743
SBPE4Z8O,0.026313953
JMPMFHLR,0.37102953
9VQKLCKW,0.08632609
DEST8WJ5,0.042344667
HACPPGDE,0.054519266
J3UEGWVQ,0.0521866
UTOCTDD5,0.058664974
DEY4KFJ3,0.06261251
EZXR3YIW,0.054869533
FQAYKMRO,0.09112757
5DHQATXW,0.5185649
C2TUXPA9,0.050232958
JPD7UBBZ,0.18415695
ERGDS55B,0.04629745
IAJXAQFH,0.82363474
8HGBLWXR,0.049597505
TU6A6AMH,0.41519734
CR8X248E,0.27449542
